term,caseName,justiceId,speakerName,text,cleanText,duration,decidedBy,arguedOn,petitioner,respondent,docket,grantedOn,decidedOn,justice,partyWinning,direction,majority,vote
2003,Department of Transportation v. Public Citizen,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 21, 2004","Department of Transportation, et al.","Public Citizen, et al.",03-358,"Dec 15, 2003","Jun 7, 2004",108.0,1.0,0.0,0.0,0
2003,Tennessee v. Lane,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 13, 2004",Tennessee,"George Lane, et al.",02-1667,"Jun 23, 2003","May 17, 2004",108.0,0.0,0.0,0.0,1
2003,Rasul v. Bush,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 20, 2004","Fawzi Khalid Abdullah Fahad Al Odah, et al.","George W. Bush, President of the United States, et al.",03-334,"Nov 10, 2003","Jun 28, 2004",108.0,1.0,0.0,0.0,0
2003,McConnell v. Federal Election Commission,108,Clarence Thomas,,,0.0,Rehnquist Court,"Sep 8, 2003",,,02-1674,"Jun 5, 2003","Dec 10, 2003",108.0,1.0,0.0,0.0,0
2003,Groh v. Ramirez,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 4, 2003",Jeff Groh,"Joseph R. Ramirez, et al.",02-811,"Mar 3, 2003","Feb 24, 2004",108.0,0.0,0.0,0.0,1
2003,"Hiibel v. Sixth Judicial District Court of Nevada, Humboldt County",108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 22, 2004",Larry D. Hiibel,"Sixth Judicial District Court of Nevada, Humboldt County, et al.",03-5554,"Oct 20, 2003","Jun 21, 2004",108.0,0.0,0.0,0.0,1
2003,"Aetna Health, Inc. v. Davila",108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 23, 2004","Aetna Health Inc., fka Aetna U.S. Healthcare Inc. and Aetna U.S. Healthcare of North Texas Inc.","Ruby R. Calad, et al.",02-1845,"Nov 3, 2003","Jun 21, 2004",108.0,1.0,0.0,0.0,0
2003,Schriro v. Summerlin,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 19, 2004","Dora B. Schriro, Director, Arizona Department of Corrections",Warren Wesley Summerlin,03-526,"Dec 1, 2003","Jun 24, 2004",108.0,1.0,0.0,0.0,0
2003,General Dynamics Land Systems Inc. v. Cline,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 12, 2003","General Dynamics Land Systems, Inc.","Dennis Cline, et al.",02-1080,"Apr 21, 2003","Feb 24, 2004",108.0,1.0,0.0,0.0,0
2003,Norton v. Southern Utah Wilderness Alliance,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 29, 2004","Gale Norton, Secretary of the Interior, et al.","Southern Utah Wilderness Alliance, et al.",03-101,"Nov 3, 2003","Jun 14, 2004",108.0,1.0,0.0,0.0,0
2003,Iowa v. Tovar,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 21, 2004",Iowa,Felipe Edgardo Tovar,02-1541,"Sep 30, 2003","Mar 8, 2004",108.0,1.0,0.0,0.0,0
2003,Olympic Airways v. Husain,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 12, 2003",Olympic Airways,"Rubina Husain, Individually, and as Personal Representative of the Estate of Abid M. Hanson, Deceased, et al.",02-1348,"May 27, 2003","Feb 24, 2004",108.0,0.0,0.0,0.0,1
2004,Devenpeck v. Alford,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 8, 2004","Gerald Devenpeck, et al.",Jerome Anthony Alford,03-710,"Apr 19, 2004","Dec 13, 2004",108.0,1.0,0.0,0.0,0
2004,"Smith v. City of Jackson, Mississippi",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 3, 2004","Azel P. Smith, et al.","City of Jackson, Mississippi, et al.",03-1160,"Mar 29, 2004","Mar 30, 2005",108.0,0.0,0.0,0.0,1
2004,Muehler v. Mena,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 8, 2004","Darin L. Muehler, et al.",Iris Mena,03-1423,"Jun 14, 2004","Mar 22, 2005",108.0,1.0,0.0,0.0,0
2004,Halbert v. Michigan,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 25, 2005",Antonio Dwayne Halbert,Michigan,03-10198,"Jan 7, 2005","Jun 23, 2005",108.0,1.0,0.0,0.0,0
2004,Rompilla v. Beard,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 18, 2005",Ronald Rompilla,"Jeffrey A. Beard, Secretary, Pennsylvania Department of Corrections",04-5462,"Sep 28, 2004","Jun 20, 2005",108.0,1.0,0.0,0.0,0
2004,Wilkinson v. Dotson,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 6, 2004","Reginald A. Wilkinson, Director, Ohio Department of Rehabilitation and Correction, et al.","William Dwight Dotson, et al.",03-287,"Mar 22, 2004","Mar 7, 2005",108.0,0.0,0.0,0.0,1
2004,Exxon Corp v. Allapattah Services,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 1, 2005",Exxon Mobil Corporation,"Allapattah Services, Inc., et al.",04-70,"Oct 12, 2004","Jun 23, 2005",108.0,0.0,0.0,0.0,1
2004,Jama v. Immigration and Customs Enforcement,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 12, 2004",Keyse G. Jama,Immigration and Customs Enforcement,03-674,"Feb 23, 2004","Jan 12, 2005",108.0,0.0,0.0,0.0,1
2004,Brown v. Payton,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 10, 2004","Jill L. Brown, Warden",William Charles Payton,03-1039,"May 24, 2004","Mar 22, 2005",108.0,1.0,0.0,0.0,0
2004,Jackson v. Birmingham Board of Education,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 30, 2004",Roderick Jackson,Birmingham Board of Education,02-1672,"Jun 14, 2004","Mar 29, 2005",108.0,1.0,0.0,0.0,0
2004,Castle Rock v. Gonzales,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 21, 2005","Town of Castle Rock, Colorado","Jessica Gonzales, Individually and as Next Best Friend of Her Deceased Minor Children, Rebecca Gonzales, Katheryn Gonzales, and Leslie Gonzales",04-278,"Nov 1, 2004","Jun 27, 2005",108.0,1.0,0.0,0.0,0
2004,Johanns v. Livestock Marketing Association,108,Clarence Thomas,--don't pay anything. ,do not pay anything ,1.32,Rehnquist Court,"Dec 8, 2004","Mike Johanns, Secretary of Agriculture, et al.","Livestock Marketing Association; Nebraska Cattlemen, Inc. v. Livestock Marketing Association",03-1164,"May 24, 2004","May 23, 2005",108.0,1.0,0.0,0.0,0
2004,Orff v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 23, 2005","Francis A. Orff, et al.","United States, et al.",03-1566,"Oct 12, 2004","Jun 23, 2005",108.0,0.0,0.0,0.0,1
2004,Graham County Soil & Water Conservation District v. United States ex Rel. Wilson,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 20, 2005","Graham County Soil & Water Conservation District, et al.","United States, ex rel. Karen T. Wilson",04-169,"Jan 7, 2005","Jun 20, 2005",108.0,1.0,0.0,0.0,0
2004,United States v. Booker,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 4, 2004",United States,Freddie J. Booker,04-104,,"Jan 12, 2005",108.0,0.0,0.0,0.0,1
2004,Medellín v. Dretke,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 28, 2005",Jose Ernesto Medellin,"Doug Dretke, Director, Texas Department of Criminal Justice, Correctional Institutions Division",04-5928,"Dec 10, 2004","May 23, 2005",108.0,0.0,0.0,0.0,1
2004,"KP Permanent Make-Up, Inc. v. Lasting Impression I, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 5, 2004","KP Permanent Make-Up, Inc.","Lasting Impression I, Inc., et al.",03-409,"Jan 9, 2004","Dec 8, 2004",108.0,1.0,0.0,0.0,0
2004,Johnson v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 18, 2005","Robert Johnson, Jr.",United States,03-9685,"Sep 28, 2004","Apr 4, 2005",108.0,0.0,0.0,0.0,1
2004,Whitfield v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 30, 2004",David Whitfield,United States,03-1293,"Jun 21, 2004","Jan 11, 2005",108.0,0.0,0.0,0.0,1
2004,Bradshaw v. Stumpf,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 19, 2005","Margaret Bradshaw, Warden",John David Stumpf,04-637,"Jan 7, 2005","Jun 13, 2005",108.0,1.0,0.0,0.0,0
2004,Tory v. Cochran,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 22, 2005","Ulysses Tory, et al.","Johnnie L. Cochran, Jr.",03-1488,"Sep 28, 2004","May 31, 2005",108.0,1.0,0.0,0.0,0
2004,City of Rancho Palos Verdes v. Abrams,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 19, 2005","City of Rancho Palos Verdes, California, et al.",Mark J. Abrams,03-1601,"Sep 28, 2004","Mar 22, 2005",108.0,1.0,0.0,0.0,0
2004,McCreary County v. American Civil Liberties Union of Ky.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 2, 2005","McCreary County, Kentucky, et al.","American Civil Liberties Union of Kentucky, et al.",03-1693,"Oct 12, 2004","Jun 27, 2005",108.0,0.0,0.0,0.0,1
2004,Van Orden v. Perry,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 2, 2005",Thomas Van Orden,"Rick Perry, in his Official Capacity as Governor of Texas and Chairman, State Preservation Board, et al.",03-1500,"Oct 12, 2004","Jun 27, 2005",108.0,0.0,0.0,0.0,1
2004,Florida v. Nixon,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 2, 2004",Florida,Joe Elton Nixon,03-931,"Mar 1, 2004","Dec 13, 2004",108.0,1.0,0.0,0.0,0
2004,Bates v. Dow Agrosciences LLC,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 10, 2005","Dennis Bates, et al.",Dow Agrosciences LLC,03-388,"Jun 28, 2004","Apr 27, 2005",108.0,1.0,0.0,0.0,0
2004,Granholm v. Heald,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 7, 2004","Jennifer M. Granhold, Governor of Michigan et al.",Eleanor Heald et al.,03-1116,,"May 16, 2005",108.0,0.0,0.0,0.0,1
2004,Gonzalez v. Crosby,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 25, 2005",Aurelio O. Gonzalez,"James V. Crosby, Jr., Secretary, Florida Department of Corrections",04-6432,"Jan 14, 2005","Jun 23, 2005",108.0,0.0,0.0,0.0,1
2004,Ballard v. Commissioner of Internal Revenue,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 7, 2004","Estate of Burton W. Kanter, Deceased, et al.",Commissioner of Internal Revenue,03-184,"Apr 26, 2004","Mar 7, 2005",108.0,1.0,0.0,0.0,0
2004,Stewart v. Dutra Construction Company,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 1, 2004",Willard Stewart,Dutra Construction Company,03-814,"Feb 23, 2004","Feb 22, 2005",108.0,1.0,0.0,0.0,0
2004,Grable & Sons Metal Products v. Darue Engineering & Manufacturing,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 18, 2005","Grable & Sons Metal Products, Inc.",Darue Engineering & Manufacturing,04-603,"Jan 7, 2005","Jun 13, 2005",108.0,0.0,0.0,0.0,1
2004,Pasquantino v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 9, 2004","David B. Pasquantino, Carl J. Pasquantino, and Arthur Hilts",United States,03-725,"Apr 5, 2004","Apr 26, 2005",108.0,0.0,0.0,0.0,1
2004,Small v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 3, 2004",Gary Sherwood Small,United States,03-750,"Mar 29, 2004","Apr 26, 2005",108.0,1.0,0.0,0.0,0
2004,Cutter v. Wilkinson,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 21, 2005","Jon B. Cutter, et al.","Reginald Wilkinson, Director, Ohio Department of Rehabilitation and Correction, et al.",03-9877,"Oct 12, 2004","May 31, 2005",108.0,1.0,0.0,0.0,0
2004,"San Remo Hotel, L.P. v. City and County of San Francisco, California",108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 28, 2005","San Remo Hotel, L.P., et al.","City and County of San Francisco, California, et al.",04-340,"Dec 10, 2004","Jun 20, 2005",108.0,0.0,0.0,0.0,1
2004,Clingman v. Beaver,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 19, 2005","Michael Clingman, Secretary, Oklahoma State Election Board, et al.","Andrea L. Beaver, et al.",04-37,"Sep 28, 2004","May 23, 2005",108.0,1.0,0.0,0.0,0
2004,Miller-El v. Dretke,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 6, 2004",Thomas Joe Miller-El,"Doug Dretke, Director, Texas Department of Criminal Justice, Correctional Institutions Division",03-9659,"Jun 28, 2004","Jun 13, 2005",108.0,1.0,0.0,0.0,0
2004,"Dura Pharmaceuticals, Inc. v. Broudo",108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 12, 2005","Dura Pharmaceuticals, Inc., et al.","Michael Broudo, et al.",03-932,"Jun 28, 2004","Apr 19, 2005",108.0,1.0,0.0,0.0,0
2004,City of Sherrill v. Oneida Indian Nation of New York,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 11, 2005","City of Sherrill, New York","Oneida Indian Nation of New York, et al.",03-855,"Jun 28, 2004","Mar 29, 2005",108.0,1.0,0.0,0.0,0
2004,Rhines v. Weber,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 12, 2005",Charles Russell Rhines,"Douglas Weber, Warden",03-9046,"Jun 28, 2004","Mar 30, 2005",108.0,1.0,0.0,0.0,0
2004,"American Trucking Associations, Inc. v. Michigan Public Service Commission",108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 26, 2005","American Trucking Associations, Inc. and USF Holland, Inc.","Michigan Public Service Commission, et al.",03-1230,"Jan 14, 2005","Jun 20, 2005",108.0,0.0,0.0,0.0,1
2004,"Howell, aka Cox v. Mississippi",108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 29, 2004","Marlon Howell, aka Marlon Cox",Mississippi,03-9560,"Jun 28, 2004","Jan 24, 2005",108.0,0.0,0.0,0.0,1
2004,Gonzales v. Raich,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 29, 2004","Alberto R. Gonzales, Attorney General, et al.","Angel McClary Raich, et al.",03-1454,"Jun 28, 2004","Jun 6, 2005",108.0,1.0,0.0,0.0,0
2004,Kowalski v. Tesmer,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 4, 2004","John F. Kowalski, Judge, 26th Judicial Circuit Court of Michigan, et al.","John C. Tesmer, et al.",03-407,"Jan 20, 2004","Dec 13, 2004",108.0,1.0,0.0,0.0,0
2004,"Cooper Industries, Inc. v. Aviall Services, Inc.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 6, 2004","Cooper Industries, Inc.","Aviall Services, Inc.",02-1192,"Jan 9, 2004","Dec 13, 2004",108.0,1.0,0.0,0.0,0
2004,"Koons Buick Pontiac GMC, Inc. v. Nigh",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 5, 2004","Koons Buick Pontiac GMC, Inc.",Nigh,03-377,"Jan 20, 2004","Nov 30, 2004",108.0,1.0,0.0,0.0,0
2004,National Cable & Telecommunications Assocation v. Brand X Internet Services,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 29, 2005","National Cable & Telecommunications Association, et al.","Brand X Internet Services, et al.",04-277,"Dec 3, 2004","Jun 27, 2005",108.0,1.0,0.0,0.0,0
2004,Lingle v. Chevron U. S. A. Inc.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 22, 2005","Linda Lingle, Governor of Hawaii, et al.",Chevron U.S.A. Inc.,04-163,"Oct 12, 2004","May 23, 2005",108.0,1.0,0.0,0.0,0
2004,Johnson v. California,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 18, 2005",Jay Shawn Johnson,California,04-6964,"Jan 7, 2005","Jun 13, 2005",108.0,1.0,0.0,0.0,0
2004,Deck v. Missouri,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 1, 2005",Carman L. Deck,Missouri,04-5293,"Oct 18, 2004","May 23, 2005",108.0,1.0,0.0,0.0,0
2004,Arthur Andersen LLP v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 27, 2005",Arthur Andersen LLP,United States,04-368,"Jan 7, 2005","May 31, 2005",108.0,1.0,0.0,0.0,0
2004,Dodd v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 22, 2005",Michael Donald Dodd,United States,04-5286,"Nov 29, 2004","Jun 20, 2005",108.0,0.0,0.0,0.0,1
2004,Commissioner of Internal Revenue v. Banks,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 1, 2004",Commissioner of Internal Revenue,Sigitas J. Banaitis,03-892,"Mar 29, 2004","Jan 24, 2005",108.0,1.0,0.0,0.0,0
2004,Clark v. Martinez,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 13, 2004","A. Neil Clark, Field Office Director, Seattle, Washington, Immigration and Customs Enforcement, et al.",Sergio Martinez,03-878,"Mar 1, 2004","Jan 12, 2005",108.0,0.0,0.0,0.0,1
2004,Spector v. Norwegian Cruise Line Ltd.,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 28, 2005","Douglas Spector, et al.",Norwegian Cruise Line Ltd.,03-1388,"Sep 28, 2004","Jun 6, 2005",108.0,1.0,0.0,0.0,0
2004,Mayle v. Felix,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 19, 2005","Deneice A. Mayle, Warden",Jacoby Lee Felix,04-563,"Jan 7, 2005","Jun 23, 2005",108.0,1.0,0.0,0.0,0
2004,Exxon Mobil Corporation v. Saudi Basic Industries Corporation,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 23, 2005","Exxon Mobil Corporation, Exxon Chemical Arabia, Inc., and Mobil Yanbu Petrochemical Company, Inc.",Saudi Basic Industries Corporation,03-1696,"Oct 12, 2004","Mar 30, 2005",108.0,1.0,0.0,0.0,0
2004,Illinois v. Caballes,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 10, 2004",Illinois,Roy I. Caballes,03-923,"Apr 5, 2004","Jan 24, 2005",108.0,1.0,0.0,0.0,0
2004,Roper v. Simmons,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 13, 2004","Donald P. Roper, Superintendent, Potosi Correctional Center",Christopher Simmons,03-633,"Jan 26, 2004","Mar 1, 2005",108.0,0.0,0.0,0.0,1
2004,Shepard v. United States,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 8, 2004",Reginald Shepard,United States,03-9168,"Jun 21, 2004","Mar 7, 2005",108.0,1.0,0.0,0.0,0
2004,MGM Studios v. Grokster,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 29, 2005","Metro-Goldwyn-Mayer Studios Inc., et al.","Grokster, Ltd., et al.",04-480,"Dec 10, 2004","Jun 27, 2005",108.0,1.0,0.0,0.0,0
2004,Cherokee Nation of Oklahoma v. Leavitt,108,Clarence Thomas,,,0.0,Rehnquist Court,"Nov 9, 2004",Cherokee Nation of Oklahoma and Shoshone-Paiute Tribes of the Duck Valley Reservation,"Michael O. Leavitt, Secretary of Health and Human Services, et al.",02-1472,"Mar 22, 2004","Mar 1, 2005",108.0,1.0,0.0,0.0,0
2004,Smith v. Massachusetts,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 1, 2004",Melvin T. Smith,Massachusetts,03-8661,"Jun 14, 2004","Feb 22, 2005",108.0,1.0,0.0,0.0,0
2004,Leocal v. Ashcroft,108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 12, 2004",Josue Leocal,"John D. Ashcroft, Attorney General, et al.",03-583,"Feb 23, 2004","Nov 9, 2004",108.0,1.0,0.0,0.0,0
2004,Wilkinson v. Austin,108,Clarence Thomas,,,0.0,Rehnquist Court,"Mar 30, 2005","Reginald A. Wilkinson, Director, Ohio Department of Rehabilitation and Correction, et al.","Charles E. Austin, et al.",04-495,"Dec 10, 2004","Jun 13, 2005",108.0,1.0,0.0,0.0,0
2004,Bell v. Thompson,108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 26, 2005","Ricky Bell, Warden",Gregory Thompson,04-514,"Jan 7, 2005","Jun 27, 2005",108.0,1.0,0.0,0.0,0
2004,Rousey v. Jacoway,108,Clarence Thomas,,,0.0,Rehnquist Court,"Dec 1, 2004","Richard Gerald Rousey, et ux.",Jill R. Jacoway,03-1407,"Jun 7, 2004","Apr 4, 2005",108.0,1.0,0.0,0.0,0
2004,"Merck KGaA v. Integra Lifesciences I, Ltd.",108,Clarence Thomas,,,0.0,Rehnquist Court,"Apr 20, 2005",Merck KGaA,"Integra Lifesciences I, Ltd., et al.",03-1237,"Jan 7, 2005","Jun 13, 2005",108.0,1.0,0.0,0.0,0
2004,"Norfolk Southern Railway Company v. James N. Kirby, Proprietary Limited",108,Clarence Thomas,,,0.0,Rehnquist Court,"Oct 6, 2004",Norfolk Southern Railway Company,"James N. Kirby, Pty Ltd., dba Kirby Engineering, and Allianz Australia Insurance Limited",02-1028,"Jan 9, 2004","Nov 9, 2004",108.0,1.0,0.0,0.0,0
2004,Tenet v. Doe,108,Clarence Thomas,,,0.0,Rehnquist Court,"Jan 11, 2005","George J. Tenet, Individually, Porter J. Goss, Director of Central Intelligence and Director of the Central Intelligence Agency, and United States","John Doe, et ux.",03-1395,"Jun 28, 2004","Mar 2, 2005",108.0,1.0,0.0,0.0,0
2004,Kelo v. New London,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 22, 2005","Susette Kelo, et al.","City of New London, Connecticut, et al.",04-108,"Sep 28, 2004","Jun 23, 2005",108.0,0.0,0.0,0.0,1
2004,Pace v. DiGuglielmo,108,Clarence Thomas,,,0.0,Rehnquist Court,"Feb 28, 2005",John A. Pace,"David DiGuglielmo, Superintendent, State Correctional Institution at Graterford, et al.",03-9627,"Sep 28, 2004","Apr 27, 2005",108.0,0.0,0.0,0.0,1
2005,Davis v. Washington,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 20, 2006",Adrian Martell Davis,Washington,05-5224,"Oct 31, 2005","Jun 19, 2006",108.0,0.0,0.0,0.0,1
2005,United States v. Georgia,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 9, 2005",United States,Georgia et al.,04-1203,"May 16, 2005","Jan 10, 2006",108.0,1.0,0.0,0.0,0
2005,Clark v. Arizona,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 19, 2006",Eric Michael Clark,Arizona,05-5966,"Dec 5, 2005","Jun 29, 2006",108.0,0.0,0.0,0.0,1
2005,Brown v. Sanders,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2005","Jill L. Brown, Warden",Ronald L. Sanders,04-980,"Mar 28, 2005","Jan 11, 2006",108.0,1.0,0.0,0.0,0
2005,"Unitherm Food Systems, Inc. v. Swift-Eckrich, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Nov 2, 2005","Unitherm Food Systems, Inc.","Swift-Eckrich, Inc., dba ConAgra Refrigerated Foods",04-597,"Feb 28, 2005","Jan 23, 2006",108.0,1.0,0.0,0.0,0
2005,Maryland v. Blake,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2005",Maryland,Leeander Jerome Blake,04-373,"Apr 18, 2005","Nov 14, 2005",108.0,0.0,0.0,0.0,1
2005,Texaco Inc. v. Dagher,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 10, 2006",Texaco Inc.,Fouad N. Dagher et al.,04-805,"Jun 27, 2005","Feb 28, 2006",108.0,1.0,0.0,0.0,0
2005,"Laboratory Corp. of America Holdings v. Metabolite Laboratories, Inc.",108,Clarence Thomas,,,0.0,Roberts Court,"Mar 21, 2006","Laboratory Corporation of America Holdings, dba LabCorp","Metabolite Laboratories, Inc., et al.",04-607,"Oct 31, 2005","Jun 22, 2006",108.0,0.0,0.0,0.0,1
2005,League of United Latin American Citizens v. Perry,108,Clarence Thomas,,,0.0,Roberts Court,"Mar 1, 2006",,,05-204,"Dec 12, 2005","Jun 28, 2006",108.0,1.0,0.0,0.0,0
2005,Day v. McDonough,108,Clarence Thomas,,,0.0,Roberts Court,"Feb 27, 2006",Patrick Day,"James R. McDonough, Interim Secretary, Florida Department of Corrections",04-1324,"Sep 27, 2005","Apr 25, 2006",108.0,0.0,0.0,0.0,1
2005,Gonzales v. O Centro Espírita Beneficente União do Vegetal,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 1, 2005","Alberto R. Gonzales, Attorney General, et al.",O Centro Espirita Beneficente Uniao do Vegetal et al.,04-1084,"Apr 18, 2005","Feb 21, 2006",108.0,0.0,0.0,0.0,1
2005,Hartman v. Moore,108,Clarence Thomas,,,0.0,Roberts Court,"Jan 10, 2006","Michael Hartman, Frank Kormann, Pierce McIntosh, Norman Robbins, and Robert Edwards","William G. Moore, Jr.",04-1495,"Jun 27, 2005","Apr 26, 2006",108.0,1.0,0.0,0.0,0
2005,Lincoln Property Co. v. Roche,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 11, 2005",Lincoln Property Company et al.,Christophe Roche et ux.,04-712,"Feb 28, 2005","Nov 29, 2005",108.0,1.0,0.0,0.0,0
2005,Dolan v. Postal Service,108,Clarence Thomas,,,0.0,Roberts Court,"Nov 7, 2005",Barbara Dolan,United States Postal Service et al.,04-848,"Apr 25, 2005","Feb 22, 2006",108.0,1.0,0.0,0.0,0
2005,Schaffer ex rel. Schaffer v. Weast,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 5, 2005","Brian Schaffer, a minor, by his parents and next friends, Jocelyn and Martin Schaffer, et ux, et al.","Jerry Weast, Superintendent, Montgomery County Public Schools, et al.",04-698,"Feb 22, 2005","Nov 14, 2005",108.0,0.0,0.0,0.0,1
2005,Washington v. Recuenco,108,Clarence Thomas,,,0.0,Roberts Court,"Apr 17, 2006",Washington,Arturo R. Recuenco,05-83,"Oct 17, 2005","Jun 26, 2006",108.0,1.0,0.0,0.0,0
2005,Georgia v. Randolph,108,Clarence Thomas,"Mr. Dreeben, is it... is this case materially different if she simply ran upstairs, grabbed the straw, brought it down, and handed it to the police officer? It's, in effect, the same thing, isn't it? The... but this was not an uncabined search. That's my problem. What you're... what you're... the bottom, you're saying to us, is that it's not unreasonable... an unreasonable search if she went upstairs and brought the straw down, right? Okay. But you're saying it is an unreasonable search for her to lead the police officer to the straw. Which is what she did. But she withdrew it after he observed the straw. ",mr dreeben be it be this case materially different if she simply run upstairs grab the straw bring it down and hand it to the police officer it be in effect the same thing be not it the but this be not an uncabined search that be my problem what you be what you be the bottom you be say to us be that it be not unreasonable an unreasonable search if she go upstairs and bring the straw down right okay but you be say it be an unreasonable search for her to lead the police officer to the straw which be what she do but she withdraw it after he observe the straw ,33.22000000000001,Roberts Court,"Nov 8, 2005",Georgia,Scott Fitz Randolph,04-1067,"Apr 18, 2005","Mar 22, 2006",108.0,0.0,0.0,0.0,1
2005,Gonzales v. Oregon,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 5, 2005","Alberto R. Gonzales, Attorney General, et al.",Oregon et al.,04-623,"Feb 22, 2005","Jan 17, 2006",108.0,0.0,0.0,0.0,1
2005,Wagnon v. Prairie Band Potawatomi Nation,108,Clarence Thomas,,,0.0,Roberts Court,"Oct 3, 2005","Joan Wagnon, Secretary, Kansas Department of Revenue",Prairie Band Potawatomi Nation,04-631,"Feb 28, 2005","Dec 6, 2005",108.0,1.0,0.0,0.0,0
